County,date,cases
St. Lawrence,2020-03-13T00:00:00Z,0
Saratoga,2020-03-13T00:00:00Z,3
Schenectady,2020-03-13T00:00:00Z,1
Schoharie,2020-03-13T00:00:00Z,0
Schuyler,2020-03-13T00:00:00Z,0
Seneca,2020-03-13T00:00:00Z,0
Steuben,2020-03-13T00:00:00Z,0
Suffolk,2020-03-13T00:00:00Z,28
Sullivan,2020-03-13T00:00:00Z,0
Tioga,2020-03-13T00:00:00Z,0
Tompkins,2020-03-13T00:00:00Z,0
Ulster,2020-03-13T00:00:00Z,5
Warren,2020-03-13T00:00:00Z,0
Washington,2020-03-13T00:00:00Z,0
Wayne,2020-03-13T00:00:00Z,0
Westchester,2020-03-13T00:00:00Z,158
Wyoming,2020-03-13T00:00:00Z,0
Yates,2020-03-13T00:00:00Z,0
Out of NY,2020-03-13T00:00:00Z,0
Unassigned,2020-03-13T00:00:00Z,0
New York State,2020-03-14T00:00:00Z,613
Albany,2020-03-14T00:00:00Z,7
Allegany,2020-03-14T00:00:00Z,0
Bronx,2020-03-14T00:00:00Z,0
Broome,2020-03-14T00:00:00Z,1
Cattaraugus,2020-03-14T00:00:00Z,0
Cayuga,2020-03-14T00:00:00Z,0
Chautauqua,2020-03-14T00:00:00Z,0
Chemung,2020-03-14T00:00:00Z,0
Chenango,2020-03-14T00:00:00Z,0
Clinton,2020-03-14T00:00:00Z,0
Columbia,2020-03-14T00:00:00Z,0
Cortland,2020-03-14T00:00:00Z,0
Delaware,2020-03-14T00:00:00Z,1
Dutchess,2020-03-14T00:00:00Z,4
Erie,2020-03-14T00:00:00Z,3
Essex,2020-03-14T00:00:00Z,0
Franklin,2020-03-14T00:00:00Z,0
Fulton,2020-03-14T00:00:00Z,0
Genesee,2020-03-14T00:00:00Z,0
Greene,2020-03-14T00:00:00Z,0
Hamilton,2020-03-14T00:00:00Z,0
Herkimer,2020-03-14T00:00:00Z,1
Jefferson,2020-03-14T00:00:00Z,0
Kings,2020-03-14T00:00:00Z,0
Lewis,2020-03-14T00:00:00Z,0
Livingston,2020-03-14T00:00:00Z,0
Madison,2020-03-14T00:00:00Z,0
Monroe,2020-03-14T00:00:00Z,2
Montgomery,2020-03-14T00:00:00Z,0
Nassau,2020-03-14T00:00:00Z,68
New York,2020-03-14T00:00:00Z,269
Niagara,2020-03-14T00:00:00Z,0
Oneida,2020-03-14T00:00:00Z,0
Onondaga,2020-03-14T00:00:00Z,0
Ontario,2020-03-14T00:00:00Z,0
Orange,2020-03-14T00:00:00Z,6
Orleans,2020-03-14T00:00:00Z,0
Oswego,2020-03-14T00:00:00Z,0
Otsego,2020-03-14T00:00:00Z,0
Putnam,2020-03-14T00:00:00Z,0
Queens,2020-03-14T00:00:00Z,0
Rensselaer,2020-03-14T00:00:00Z,0
Richmond,2020-03-14T00:00:00Z,0
Rockland,2020-03-14T00:00:00Z,10
St. Lawrence,2020-03-14T00:00:00Z,0
Saratoga,2020-03-14T00:00:00Z,3
Schenectady,2020-03-14T00:00:00Z,1
Schoharie,2020-03-14T00:00:00Z,0
Schuyler,2020-03-14T00:00:00Z,0
Seneca,2020-03-14T00:00:00Z,0
Steuben,2020-03-14T00:00:00Z,0
Suffolk,2020-03-14T00:00:00Z,33
Sullivan,2020-03-14T00:00:00Z,0
Tioga,2020-03-14T00:00:00Z,1
Tompkins,2020-03-14T00:00:00Z,1
Ulster,2020-03-14T00:00:00Z,5
Warren,2020-03-14T00:00:00Z,0
Washington,2020-03-14T00:00:00Z,0
Wayne,2020-03-14T00:00:00Z,0
Westchester,2020-03-14T00:00:00Z,172
Wyoming,2020-03-14T00:00:00Z,0
Yates,2020-03-14T00:00:00Z,0
Out of NY,2020-03-14T00:00:00Z,0
Unassigned,2020-03-14T00:00:00Z,25
New York State,2020-03-15T00:00:00Z,615
Albany,2020-03-15T00:00:00Z,7
Allegany,2020-03-15T00:00:00Z,0
Bronx,2020-03-15T00:00:00Z,0
Broome,2020-03-15T00:00:00Z,1
Cattaraugus,2020-03-15T00:00:00Z,0
Cayuga,2020-03-15T00:00:00Z,0
Chautauqua,2020-03-15T00:00:00Z,0
Chemung,2020-03-15T00:00:00Z,0
Chenango,2020-03-15T00:00:00Z,0
Clinton,2020-03-15T00:00:00Z,0
Columbia,2020-03-15T00:00:00Z,0
Cortland,2020-03-15T00:00:00Z,0
Delaware,2020-03-15T00:00:00Z,1
Dutchess,2020-03-15T00:00:00Z,4
Erie,2020-03-15T00:00:00Z,3
Essex,2020-03-15T00:00:00Z,0
Franklin,2020-03-15T00:00:00Z,0
Fulton,2020-03-15T00:00:00Z,0
Genesee,2020-03-15T00:00:00Z,0
Greene,2020-03-15T00:00:00Z,0
Hamilton,2020-03-15T00:00:00Z,0
Herkimer,2020-03-15T00:00:00Z,1
Jefferson,2020-03-15T00:00:00Z,0
Kings,2020-03-15T00:00:00Z,0
Lewis,2020-03-15T00:00:00Z,0
Livingston,2020-03-15T00:00:00Z,0
Madison,2020-03-15T00:00:00Z,0
Monroe,2020-03-15T00:00:00Z,2
Montgomery,2020-03-15T00:00:00Z,0
Nassau,2020-03-15T00:00:00Z,79
New York,2020-03-15T00:00:00Z,269
Niagara,2020-03-15T00:00:00Z,0
Oneida,2020-03-15T00:00:00Z,0
Onondaga,2020-03-15T00:00:00Z,0
Ontario,2020-03-15T00:00:00Z,0
Orange,2020-03-15T00:00:00Z,6
Orleans,2020-03-15T00:00:00Z,0
Oswego,2020-03-15T00:00:00Z,0
Otsego,2020-03-15T00:00:00Z,0
Putnam,2020-03-15T00:00:00Z,0
Queens,2020-03-15T00:00:00Z,0
Rensselaer,2020-03-15T00:00:00Z,0
Richmond,2020-03-15T00:00:00Z,0
Rockland,2020-03-15T00:00:00Z,12
St. Lawrence,2020-03-15T00:00:00Z,0
Saratoga,2020-03-15T00:00:00Z,3
Schenectady,2020-03-15T00:00:00Z,1
Schoharie,2020-03-15T00:00:00Z,0
Schuyler,2020-03-15T00:00:00Z,0
Seneca,2020-03-15T00:00:00Z,0
Steuben,2020-03-15T00:00:00Z,0
Suffolk,2020-03-15T00:00:00Z,41
Sullivan,2020-03-15T00:00:00Z,0
Tioga,2020-03-15T00:00:00Z,1
Tompkins,2020-03-15T00:00:00Z,1
Ulster,2020-03-15T00:00:00Z,5
Warren,2020-03-15T00:00:00Z,0
Washington,2020-03-15T00:00:00Z,0
Wayne,2020-03-15T00:00:00Z,0
Westchester,2020-03-15T00:00:00Z,178
Wyoming,2020-03-15T00:00:00Z,0
Yates,2020-03-15T00:00:00Z,0
Out of NY,2020-03-15T00:00:00Z,0
Unassigned,2020-03-15T00:00:00Z,0
New York State,2020-03-16T00:00:00Z,967
Albany,2020-03-16T00:00:00Z,15
Allegany,2020-03-16T00:00:00Z,2
Bronx,2020-03-16T00:00:00Z,0
Broome,2020-03-16T00:00:00Z,1
Cattaraugus,2020-03-16T00:00:00Z,0
Cayuga,2020-03-16T00:00:00Z,0
Chautauqua,2020-03-16T00:00:00Z,0
Chemung,2020-03-16T00:00:00Z,0
Chenango,2020-03-16T00:00:00Z,0
Clinton,2020-03-16T00:00:00Z,0
Columbia,2020-03-16T00:00:00Z,0
Cortland,2020-03-16T00:00:00Z,0
Delaware,2020-03-16T00:00:00Z,1
Dutchess,2020-03-16T00:00:00Z,10
Erie,2020-03-16T00:00:00Z,7
Essex,2020-03-16T00:00:00Z,0
Franklin,2020-03-16T00:00:00Z,0
Fulton,2020-03-16T00:00:00Z,0
Genesee,2020-03-16T00:00:00Z,0
Greene,2020-03-16T00:00:00Z,2
Hamilton,2020-03-16T00:00:00Z,0
Herkimer,2020-03-16T00:00:00Z,1
Jefferson,2020-03-16T00:00:00Z,0
Kings,2020-03-16T00:00:00Z,0
Lewis,2020-03-16T00:00:00Z,0
Livingston,2020-03-16T00:00:00Z,0
Madison,2020-03-16T00:00:00Z,0
Monroe,2020-03-16T00:00:00Z,11
Montgomery,2020-03-16T00:00:00Z,1
Nassau,2020-03-16T00:00:00Z,109
New York,2020-03-16T00:00:00Z,463
Niagara,2020-03-16T00:00:00Z,0
Oneida,2020-03-16T00:00:00Z,0
Onondaga,2020-03-16T00:00:00Z,1
Ontario,2020-03-16T00:00:00Z,1
Orange,2020-03-16T00:00:00Z,11
Orleans,2020-03-16T00:00:00Z,0
Oswego,2020-03-16T00:00:00Z,0
Otsego,2020-03-16T00:00:00Z,0
Putnam,2020-03-16T00:00:00Z,2
Queens,2020-03-16T00:00:00Z,0
Rensselaer,2020-03-16T00:00:00Z,0
Richmond,2020-03-16T00:00:00Z,0
Rockland,2020-03-16T00:00:00Z,16
St. Lawrence,2020-03-16T00:00:00Z,0
Saratoga,2020-03-16T00:00:00Z,5
Schenectady,2020-03-16T00:00:00Z,4
Schoharie,2020-03-16T00:00:00Z,0
Schuyler,2020-03-16T00:00:00Z,0
Seneca,2020-03-16T00:00:00Z,0
Steuben,2020-03-16T00:00:00Z,0
Suffolk,2020-03-16T00:00:00Z,74
Sullivan,2020-03-16T00:00:00Z,0
Tioga,2020-03-16T00:00:00Z,1
Tompkins,2020-03-16T00:00:00Z,2
Ulster,2020-03-16T00:00:00Z,7
Warren,2020-03-16T00:00:00Z,0
Washington,2020-03-16T00:00:00Z,0
Wayne,2020-03-16T00:00:00Z,0
Westchester,2020-03-16T00:00:00Z,220
Wyoming,2020-03-16T00:00:00Z,0
Yates,2020-03-16T00:00:00Z,0
Out of NY,2020-03-16T00:00:00Z,0
Unassigned,2020-03-16T00:00:00Z,0
New York State,2020-03-17T00:00:00Z,1578
Albany,2020-03-17T00:00:00Z,25
Allegany,2020-03-17T00:00:00Z,2
Bronx,2020-03-17T00:00:00Z,0
Broome,2020-03-17T00:00:00Z,1
Cattaraugus,2020-03-17T00:00:00Z,0
Cayuga,2020-03-17T00:00:00Z,0
Chautauqua,2020-03-17T00:00:00Z,0
Chemung,2020-03-17T00:00:00Z,0
Chenango,2020-03-17T00:00:00Z,0
Clinton,2020-03-17T00:00:00Z,1
Columbia,2020-03-17T00:00:00Z,0
Cortland,2020-03-17T00:00:00Z,0
Delaware,2020-03-17T00:00:00Z,1
Dutchess,2020-03-17T00:00:00Z,16
Erie,2020-03-17T00:00:00Z,11
Essex,2020-03-17T00:00:00Z,1
Franklin,2020-03-17T00:00:00Z,0
Fulton,2020-03-17T00:00:00Z,0
Genesee,2020-03-17T00:00:00Z,0
Greene,2020-03-17T00:00:00Z,2
Hamilton,2020-03-17T00:00:00Z,0
Herkimer,2020-03-17T00:00:00Z,1
Jefferson,2020-03-17T00:00:00Z,0
Kings,2020-03-17T00:00:00Z,0
Lewis,2020-03-17T00:00:00Z,0
Livingston,2020-03-17T00:00:00Z,0
Madison,2020-03-17T00:00:00Z,0
Monroe,2020-03-17T00:00:00Z,14
Montgomery,2020-03-17T00:00:00Z,1
Nassau,2020-03-17T00:00:00Z,140
New York,2020-03-17T00:00:00Z,814
Niagara,2020-03-17T00:00:00Z,0
Oneida,2020-03-17T00:00:00Z,1
Onondaga,2020-03-17T00:00:00Z,2
Ontario,2020-03-17T00:00:00Z,1
Orange,2020-03-17T00:00:00Z,15
Orleans,2020-03-17T00:00:00Z,0
Oswego,2020-03-17T00:00:00Z,0
Otsego,2020-03-17T00:00:00Z,0
Putnam,2020-03-17T00:00:00Z,2
Queens,2020-03-17T00:00:00Z,0
Rensselaer,2020-03-17T00:00:00Z,1
Richmond,2020-03-17T00:00:00Z,0
Rockland,2020-03-17T00:00:00Z,22
St. Lawrence,2020-03-17T00:00:00Z,0
Saratoga,2020-03-17T00:00:00Z,9
Schenectady,2020-03-17T00:00:00Z,5
Schoharie,2020-03-17T00:00:00Z,0
Schuyler,2020-03-17T00:00:00Z,0
Seneca,2020-03-17T00:00:00Z,0
Steuben,2020-03-17T00:00:00Z,0
Suffolk,2020-03-17T00:00:00Z,97
Sullivan,2020-03-17T00:00:00Z,1
Tioga,2020-03-17T00:00:00Z,1
Tompkins,2020-03-17T00:00:00Z,2
Ulster,2020-03-17T00:00:00Z,8
Warren,2020-03-17T00:00:00Z,0
Washington,2020-03-17T00:00:00Z,0
Wayne,2020-03-17T00:00:00Z,0
Westchester,2020-03-17T00:00:00Z,380
Wyoming,2020-03-17T00:00:00Z,1
Yates,2020-03-17T00:00:00Z,0
Out of NY,2020-03-17T00:00:00Z,0
Unassigned,2020-03-17T00:00:00Z,0
New York State,2020-03-18T00:00:00Z,3038
Albany,2020-03-18T00:00:00Z,36
Allegany,2020-03-18T00:00:00Z,2
Bronx,2020-03-18T00:00:00Z,0
Broome,2020-03-18T00:00:00Z,1
Cattaraugus,2020-03-18T00:00:00Z,0
Cayuga,2020-03-18T00:00:00Z,0
Chautauqua,2020-03-18T00:00:00Z,0
Chemung,2020-03-18T00:00:00Z,0
Chenango,2020-03-18T00:00:00Z,1
Clinton,2020-03-18T00:00:00Z,1
Columbia,2020-03-18T00:00:00Z,0
Cortland,2020-03-18T00:00:00Z,0
Delaware,2020-03-18T00:00:00Z,1
Dutchess,2020-03-18T00:00:00Z,20
Erie,2020-03-18T00:00:00Z,20
Essex,2020-03-18T00:00:00Z,1
Franklin,2020-03-18T00:00:00Z,0
Fulton,2020-03-18T00:00:00Z,0
Genesee,2020-03-18T00:00:00Z,1
Greene,2020-03-18T00:00:00Z,2
Hamilton,2020-03-18T00:00:00Z,1
Herkimer,2020-03-18T00:00:00Z,1
Jefferson,2020-03-18T00:00:00Z,0
Kings,2020-03-18T00:00:00Z,0
Lewis,2020-03-18T00:00:00Z,0
Livingston,2020-03-18T00:00:00Z,0
Madison,2020-03-18T00:00:00Z,0
Monroe,2020-03-18T00:00:00Z,19
Montgomery,2020-03-18T00:00:00Z,2
Nassau,2020-03-18T00:00:00Z,278
New York,2020-03-18T00:00:00Z,1871
Niagara,2020-03-18T00:00:00Z,0
Oneida,2020-03-18T00:00:00Z,2
Onondaga,2020-03-18T00:00:00Z,6
Ontario,2020-03-18T00:00:00Z,1
Orange,2020-03-18T00:00:00Z,32
Orleans,2020-03-18T00:00:00Z,0
Oswego,2020-03-18T00:00:00Z,0
Otsego,2020-03-18T00:00:00Z,0
Putnam,2020-03-18T00:00:00Z,2
Queens,2020-03-18T00:00:00Z,0
Rensselaer,2020-03-18T00:00:00Z,4
Richmond,2020-03-18T00:00:00Z,0
Rockland,2020-03-18T00:00:00Z,31
St. Lawrence,2020-03-18T00:00:00Z,0
Saratoga,2020-03-18T00:00:00Z,14
Schenectady,2020-03-18T00:00:00Z,14
Schoharie,2020-03-18T00:00:00Z,0
Schuyler,2020-03-18T00:00:00Z,0
Seneca,2020-03-18T00:00:00Z,0
Steuben,2020-03-18T00:00:00Z,0
Suffolk,2020-03-18T00:00:00Z,116
Sullivan,2020-03-18T00:00:00Z,1
Tioga,2020-03-18T00:00:00Z,1
Tompkins,2020-03-18T00:00:00Z,6
Ulster,2020-03-18T00:00:00Z,9
Warren,2020-03-18T00:00:00Z,1
Washington,2020-03-18T00:00:00Z,1
Wayne,2020-03-18T00:00:00Z,0
Westchester,2020-03-18T00:00:00Z,538
Wyoming,2020-03-18T00:00:00Z,1
Yates,2020-03-18T00:00:00Z,0
Out of NY,2020-03-18T00:00:00Z,0
Unassigned,2020-03-18T00:00:00Z,0
New York State,2020-03-19T00:00:00Z,5704
Albany,2020-03-19T00:00:00Z,43
Allegany,2020-03-19T00:00:00Z,2
Bronx,2020-03-19T00:00:00Z,0
Broome,2020-03-19T00:00:00Z,1
Cattaraugus,2020-03-19T00:00:00Z,0
Cayuga,2020-03-19T00:00:00Z,0
Chautauqua,2020-03-19T00:00:00Z,0
Chemung,2020-03-19T00:00:00Z,0
Chenango,2020-03-19T00:00:00Z,1
Clinton,2020-03-19T00:00:00Z,1
Columbia,2020-03-19T00:00:00Z,0
Cortland,2020-03-19T00:00:00Z,0
Delaware,2020-03-19T00:00:00Z,1
Dutchess,2020-03-19T00:00:00Z,31
Erie,2020-03-19T00:00:00Z,28
Essex,2020-03-19T00:00:00Z,1
Franklin,2020-03-19T00:00:00Z,0
Fulton,2020-03-19T00:00:00Z,0
Genesee,2020-03-19T00:00:00Z,1
Greene,2020-03-19T00:00:00Z,2
Hamilton,2020-03-19T00:00:00Z,1
Herkimer,2020-03-19T00:00:00Z,1
Jefferson,2020-03-19T00:00:00Z,0
Kings,2020-03-19T00:00:00Z,0
Lewis,2020-03-19T00:00:00Z,0
Livingston,2020-03-19T00:00:00Z,0
Madison,2020-03-19T00:00:00Z,0
Monroe,2020-03-19T00:00:00Z,30
Montgomery,2020-03-19T00:00:00Z,2
Nassau,2020-03-19T00:00:00Z,372
New York,2020-03-19T00:00:00Z,3954
Niagara,2020-03-19T00:00:00Z,4
Oneida,2020-03-19T00:00:00Z,2
Onondaga,2020-03-19T00:00:00Z,7
Ontario,2020-03-19T00:00:00Z,1
Orange,2020-03-19T00:00:00Z,51
Orleans,2020-03-19T00:00:00Z,0
Oswego,2020-03-19T00:00:00Z,0
Otsego,2020-03-19T00:00:00Z,0
Putnam,2020-03-19T00:00:00Z,5
Queens,2020-03-19T00:00:00Z,0
Rensselaer,2020-03-19T00:00:00Z,4
Richmond,2020-03-19T00:00:00Z,0
Rockland,2020-03-19T00:00:00Z,53
St. Lawrence,2020-03-19T00:00:00Z,0
Saratoga,2020-03-19T00:00:00Z,14
Schenectady,2020-03-19T00:00:00Z,14
Schoharie,2020-03-19T00:00:00Z,1
Schuyler,2020-03-19T00:00:00Z,0
Seneca,2020-03-19T00:00:00Z,0
Steuben,2020-03-19T00:00:00Z,0
Suffolk,2020-03-19T00:00:00Z,239
Sullivan,2020-03-19T00:00:00Z,1
Tioga,2020-03-19T00:00:00Z,1
Tompkins,2020-03-19T00:00:00Z,6
Ulster,2020-03-19T00:00:00Z,9
Warren,2020-03-19T00:00:00Z,1
Washington,2020-03-19T00:00:00Z,1
Wayne,2020-03-19T00:00:00Z,0
Westchester,2020-03-19T00:00:00Z,798
Wyoming,2020-03-19T00:00:00Z,2
Yates,2020-03-19T00:00:00Z,0
Out of NY,2020-03-19T00:00:00Z,0
Unassigned,2020-03-19T00:00:00Z,18
New York State,2020-03-20T00:00:00Z,8403
Albany,2020-03-20T00:00:00Z,70
Allegany,2020-03-20T00:00:00Z,2
Bronx,2020-03-20T00:00:00Z,0
Broome,2020-03-20T00:00:00Z,1
Cattaraugus,2020-03-20T00:00:00Z,0
Cayuga,2020-03-20T00:00:00Z,0
Chautauqua,2020-03-20T00:00:00Z,0
Chemung,2020-03-20T00:00:00Z,0
Chenango,2020-03-20T00:00:00Z,1
Clinton,2020-03-20T00:00:00Z,3
Columbia,2020-03-20T00:00:00Z,3
Cortland,2020-03-20T00:00:00Z,0
Delaware,2020-03-20T00:00:00Z,1
Dutchess,2020-03-20T00:00:00Z,36
Erie,2020-03-20T00:00:00Z,47
Essex,2020-03-20T00:00:00Z,1
Franklin,2020-03-20T00:00:00Z,0
Fulton,2020-03-20T00:00:00Z,0
Genesee,2020-03-20T00:00:00Z,1
Greene,2020-03-20T00:00:00Z,2
Hamilton,2020-03-20T00:00:00Z,1
Herkimer,2020-03-20T00:00:00Z,1
Jefferson,2020-03-20T00:00:00Z,0
Kings,2020-03-20T00:00:00Z,0
Lewis,2020-03-20T00:00:00Z,0
Livingston,2020-03-20T00:00:00Z,0
Madison,2020-03-20T00:00:00Z,0
Monroe,2020-03-20T00:00:00Z,36
Montgomery,2020-03-20T00:00:00Z,2
Nassau,2020-03-20T00:00:00Z,754
New York,2020-03-20T00:00:00Z,5151
Niagara,2020-03-20T00:00:00Z,4
Oneida,2020-03-20T00:00:00Z,2
Onondaga,2020-03-20T00:00:00Z,13
Ontario,2020-03-20T00:00:00Z,1
Orange,2020-03-20T00:00:00Z,84
Orleans,2020-03-20T00:00:00Z,0
Oswego,2020-03-20T00:00:00Z,0
Otsego,2020-03-20T00:00:00Z,0
Putnam,2020-03-20T00:00:00Z,12
Queens,2020-03-20T00:00:00Z,0
Rensselaer,2020-03-20T00:00:00Z,8
Richmond,2020-03-20T00:00:00Z,0
Rockland,2020-03-20T00:00:00Z,101
St. Lawrence,2020-03-20T00:00:00Z,0
Saratoga,2020-03-20T00:00:00Z,21
Schenectady,2020-03-20T00:00:00Z,14
Schoharie,2020-03-20T00:00:00Z,2
Schuyler,2020-03-20T00:00:00Z,0
Seneca,2020-03-20T00:00:00Z,0
Steuben,2020-03-20T00:00:00Z,2
Suffolk,2020-03-20T00:00:00Z,459
Sullivan,2020-03-20T00:00:00Z,1
Tioga,2020-03-20T00:00:00Z,1
Tompkins,2020-03-20T00:00:00Z,11
Ulster,2020-03-20T00:00:00Z,9
Warren,2020-03-20T00:00:00Z,1
Washington,2020-03-20T00:00:00Z,1
Wayne,2020-03-20T00:00:00Z,1
Westchester,2020-03-20T00:00:00Z,1091
Wyoming,2020-03-20T00:00:00Z,2
Yates,2020-03-20T00:00:00Z,0
Out of NY,2020-03-20T00:00:00Z,0
Unassigned,2020-03-20T00:00:00Z,449
New York State,2020-03-21T00:00:00Z,11727
Albany,2020-03-21T00:00:00Z,88
Allegany,2020-03-21T00:00:00Z,2
Bronx,2020-03-21T00:00:00Z,0
Broome,2020-03-21T00:00:00Z,2
Cattaraugus,2020-03-21T00:00:00Z,0
Cayuga,2020-03-21T00:00:00Z,0
Chautauqua,2020-03-21T00:00:00Z,0
Chemung,2020-03-21T00:00:00Z,0
Chenango,2020-03-21T00:00:00Z,2
Clinton,2020-03-21T00:00:00Z,4
Columbia,2020-03-21T00:00:00Z,7
Cortland,2020-03-21T00:00:00Z,0
Delaware,2020-03-21T00:00:00Z,1
Dutchess,2020-03-21T00:00:00Z,49
Erie,2020-03-21T00:00:00Z,50
Essex,2020-03-21T00:00:00Z,2
Franklin,2020-03-21T00:00:00Z,0
Fulton,2020-03-21T00:00:00Z,1
Genesee,2020-03-21T00:00:00Z,1
Greene,2020-03-21T00:00:00Z,2
Hamilton,2020-03-21T00:00:00Z,2
Herkimer,2020-03-21T00:00:00Z,3
Jefferson,2020-03-21T00:00:00Z,1
Kings,2020-03-21T00:00:00Z,0
Lewis,2020-03-21T00:00:00Z,0
Livingston,2020-03-21T00:00:00Z,2
Madison,2020-03-21T00:00:00Z,0
Monroe,2020-03-21T00:00:00Z,46
Montgomery,2020-03-21T00:00:00Z,3
Nassau,2020-03-21T00:00:00Z,1234
New York,2020-03-21T00:00:00Z,7530
Niagara,2020-03-21T00:00:00Z,9
Oneida,2020-03-21T00:00:00Z,4
Onondaga,2020-03-21T00:00:00Z,34
Ontario,2020-03-21T00:00:00Z,4
Orange,2020-03-21T00:00:00Z,163
Orleans,2020-03-21T00:00:00Z,0
Oswego,2020-03-21T00:00:00Z,0
Otsego,2020-03-21T00:00:00Z,0
Putnam,2020-03-21T00:00:00Z,31
Queens,2020-03-21T00:00:00Z,0
Rensselaer,2020-03-21T00:00:00Z,20
Richmond,2020-03-21T00:00:00Z,0
Rockland,2020-03-21T00:00:00Z,262
St. Lawrence,2020-03-21T00:00:00Z,0
Saratoga,2020-03-21T00:00:00Z,35
Schenectady,2020-03-21T00:00:00Z,32
Schoharie,2020-03-21T00:00:00Z,1
Schuyler,2020-03-21T00:00:00Z,0
Seneca,2020-03-21T00:00:00Z,0
Steuben,2020-03-21T00:00:00Z,2
Suffolk,2020-03-21T00:00:00Z,662
Sullivan,2020-03-21T00:00:00Z,12
Tioga,2020-03-21T00:00:00Z,1
Tompkins,2020-03-21T00:00:00Z,11
Ulster,2020-03-21T00:00:00Z,18
Warren,2020-03-21T00:00:00Z,1
Washington,2020-03-21T00:00:00Z,1
Wayne,2020-03-21T00:00:00Z,3
Westchester,2020-03-21T00:00:00Z,1387
Wyoming,2020-03-21T00:00:00Z,2
Yates,2020-03-21T00:00:00Z,0
Out of NY,2020-03-21T00:00:00Z,0
Unassigned,2020-03-21T00:00:00Z,0
New York State,2020-03-22T00:00:00Z,15800
Albany,2020-03-22T00:00:00Z,123
Allegany,2020-03-22T00:00:00Z,2
Bronx,2020-03-22T00:00:00Z,0
Broome,2020-03-22T00:00:00Z,3
Cattaraugus,2020-03-22T00:00:00Z,0
Cayuga,2020-03-22T00:00:00Z,0
Chautauqua,2020-03-22T00:00:00Z,0
Chemung,2020-03-22T00:00:00Z,0
Chenango,2020-03-22T00:00:00Z,2
Clinton,2020-03-22T00:00:00Z,4
Columbia,2020-03-22T00:00:00Z,17
Cortland,2020-03-22T00:00:00Z,2
Delaware,2020-03-22T00:00:00Z,1
Dutchess,2020-03-22T00:00:00Z,82
Erie,2020-03-22T00:00:00Z,56
Essex,2020-03-22T00:00:00Z,3
Franklin,2020-03-22T00:00:00Z,0
Fulton,2020-03-22T00:00:00Z,1
Genesee,2020-03-22T00:00:00Z,1
Greene,2020-03-22T00:00:00Z,2
Hamilton,2020-03-22T00:00:00Z,2
Herkimer,2020-03-22T00:00:00Z,3
Jefferson,2020-03-22T00:00:00Z,1
Kings,2020-03-22T00:00:00Z,0
Lewis,2020-03-22T00:00:00Z,0
Livingston,2020-03-22T00:00:00Z,2
Madison,2020-03-22T00:00:00Z,0
Monroe,2020-03-22T00:00:00Z,68
Montgomery,2020-03-22T00:00:00Z,3
Nassau,2020-03-22T00:00:00Z,1900
New York,2020-03-22T00:00:00Z,9654
Niagara,2020-03-22T00:00:00Z,9
Oneida,2020-03-22T00:00:00Z,4
Onondaga,2020-03-22T00:00:00Z,45
Ontario,2020-03-22T00:00:00Z,4
Orange,2020-03-22T00:00:00Z,247
Orleans,2020-03-22T00:00:00Z,0
Oswego,2020-03-22T00:00:00Z,0
Otsego,2020-03-22T00:00:00Z,0
Putnam,2020-03-22T00:00:00Z,31
Queens,2020-03-22T00:00:00Z,0
Rensselaer,2020-03-22T00:00:00Z,20
Richmond,2020-03-22T00:00:00Z,0
Rockland,2020-03-22T00:00:00Z,455
St. Lawrence,2020-03-22T00:00:00Z,0
Saratoga,2020-03-22T00:00:00Z,35
Schenectady,2020-03-22T00:00:00Z,32
Schoharie,2020-03-22T00:00:00Z,1
Schuyler,2020-03-22T00:00:00Z,0
Seneca,2020-03-22T00:00:00Z,0
Steuben,2020-03-22T00:00:00Z,2
Suffolk,2020-03-22T00:00:00Z,1034
Sullivan,2020-03-22T00:00:00Z,12
Tioga,2020-03-22T00:00:00Z,1
Tompkins,2020-03-22T00:00:00Z,15
Ulster,2020-03-22T00:00:00Z,18
Warren,2020-03-22T00:00:00Z,1
Washington,2020-03-22T00:00:00Z,1
Wayne,2020-03-22T00:00:00Z,3
Westchester,2020-03-22T00:00:00Z,1873
Wyoming,2020-03-22T00:00:00Z,2
Yates,2020-03-22T00:00:00Z,0
Out of NY,2020-03-22T00:00:00Z,0
Unassigned,2020-03-22T00:00:00Z,23
New York State,2020-03-23T00:00:00Z,20884
Albany,2020-03-23T00:00:00Z,127
Allegany,2020-03-23T00:00:00Z,2
Bronx,2020-03-23T00:00:00Z,0
Broome,2020-03-23T00:00:00Z,3
Cattaraugus,2020-03-23T00:00:00Z,0
Cayuga,2020-03-23T00:00:00Z,0
Chautauqua,2020-03-23T00:00:00Z,0
Chemung,2020-03-23T00:00:00Z,2
Chenango,2020-03-23T00:00:00Z,2
Clinton,2020-03-23T00:00:00Z,4
Columbia,2020-03-23T00:00:00Z,17
Cortland,2020-03-23T00:00:00Z,2
Delaware,2020-03-23T00:00:00Z,1
Dutchess,2020-03-23T00:00:00Z,100
Erie,2020-03-23T00:00:00Z,87
Essex,2020-03-23T00:00:00Z,3
Franklin,2020-03-23T00:00:00Z,0
Fulton,2020-03-23T00:00:00Z,1
Genesee,2020-03-23T00:00:00Z,1
Greene,2020-03-23T00:00:00Z,2
Hamilton,2020-03-23T00:00:00Z,2
Herkimer,2020-03-23T00:00:00Z,3
Jefferson,2020-03-23T00:00:00Z,1
