County,date,deaths,cases
Chemung,2020-04-02T00:00:00Z,0,22
Chenango,2020-04-02T00:00:00Z,0,28
Clinton,2020-04-02T00:00:00Z,0,25
Columbia,2020-04-02T00:00:00Z,2,45
Cortland,2020-04-02T00:00:00Z,0,11
Delaware,2020-04-02T00:00:00Z,1,22
Dutchess,2020-04-02T00:00:00Z,5,667
Erie,2020-04-02T00:00:00Z,19,617
Essex,2020-04-02T00:00:00Z,0,7
Franklin,2020-04-02T00:00:00Z,0,9
Fulton,2020-04-02T00:00:00Z,0,6
Genesee,2020-04-02T00:00:00Z,1,16
Greene,2020-04-02T00:00:00Z,0,21
Hamilton,2020-04-02T00:00:00Z,0,2
Herkimer,2020-04-02T00:00:00Z,3,14
Jefferson,2020-04-02T00:00:00Z,0,15
Kings,2020-04-02T00:00:00Z,385,0
Lewis,2020-04-02T00:00:00Z,0,2
Livingston,2020-04-02T00:00:00Z,1,18
Madison,2020-04-02T00:00:00Z,2,68
Monroe,2020-04-02T00:00:00Z,10,420
Montgomery,2020-04-02T00:00:00Z,0,8
Nassau,2020-04-02T00:00:00Z,95,10587
New York,2020-04-02T00:00:00Z,178,51809
Niagara,2020-04-02T00:00:00Z,0,91
Oneida,2020-04-02T00:00:00Z,1,61
Onondaga,2020-04-02T00:00:00Z,2,301
Ontario,2020-04-02T00:00:00Z,0,26
Orange,2020-04-02T00:00:00Z,30,1993
Orleans,2020-04-02T00:00:00Z,0,6
Oswego,2020-04-02T00:00:00Z,0,23
Otsego,2020-04-02T00:00:00Z,1,21
Putnam,2020-04-02T00:00:00Z,1,216
Queens,2020-04-02T00:00:00Z,499,0
Rensselaer,2020-04-02T00:00:00Z,1,60
Richmond,2020-04-02T00:00:00Z,78,0
Rockland,2020-04-02T00:00:00Z,42,3751
St. Lawrence,2020-04-02T00:00:00Z,0,39
Saratoga,2020-04-02T00:00:00Z,0,132
Schenectady,2020-04-02T00:00:00Z,5,101
Schoharie,2020-04-02T00:00:00Z,0,9
Schuyler,2020-04-02T00:00:00Z,0,3
Seneca,2020-04-02T00:00:00Z,0,4
Steuben,2020-04-02T00:00:00Z,1,43
Suffolk,2020-04-02T00:00:00Z,84,8746
Sullivan,2020-04-02T00:00:00Z,5,143
Tioga,2020-04-02T00:00:00Z,0,8
Tompkins,2020-04-02T00:00:00Z,0,80
Ulster,2020-04-02T00:00:00Z,3,240
Warren,2020-04-02T00:00:00Z,0,18
Washington,2020-04-02T00:00:00Z,0,12
Wayne,2020-04-02T00:00:00Z,0,27
Westchester,2020-04-02T00:00:00Z,67,11567
Wyoming,2020-04-02T00:00:00Z,1,14
Yates,2020-04-02T00:00:00Z,0,1
New York State,2020-04-03T00:00:00Z,3831,102987
Albany,2020-04-03T00:00:00Z,4,267
Allegany,2020-04-03T00:00:00Z,1,14
Bronx,2020-04-03T00:00:00Z,480,0
Broome,2020-04-03T00:00:00Z,4,56
Cattaraugus,2020-04-03T00:00:00Z,0,9
Cayuga,2020-04-03T00:00:00Z,0,6
Chautauqua,2020-04-03T00:00:00Z,1,9
Chemung,2020-04-03T00:00:00Z,0,35
Chenango,2020-04-03T00:00:00Z,0,32
Clinton,2020-04-03T00:00:00Z,0,30
Columbia,2020-04-03T00:00:00Z,2,51
Cortland,2020-04-03T00:00:00Z,0,14
Delaware,2020-04-03T00:00:00Z,1,24
Dutchess,2020-04-03T00:00:00Z,8,809
Erie,2020-04-03T00:00:00Z,22,734
Essex,2020-04-03T00:00:00Z,0,7
Franklin,2020-04-03T00:00:00Z,0,10
Fulton,2020-04-03T00:00:00Z,0,6
Genesee,2020-04-03T00:00:00Z,1,17
Greene,2020-04-03T00:00:00Z,0,23
Hamilton,2020-04-03T00:00:00Z,0,2
Herkimer,2020-04-03T00:00:00Z,3,14
Jefferson,2020-04-03T00:00:00Z,0,18
Kings,2020-04-03T00:00:00Z,485,0
Lewis,2020-04-03T00:00:00Z,0,2
Livingston,2020-04-03T00:00:00Z,1,18
Madison,2020-04-03T00:00:00Z,2,77
Monroe,2020-04-03T00:00:00Z,14,464
Montgomery,2020-04-03T00:00:00Z,0,10
Nassau,2020-04-03T00:00:00Z,143,12024
New York,2020-04-03T00:00:00Z,215,57159
Niagara,2020-04-03T00:00:00Z,0,94
Oneida,2020-04-03T00:00:00Z,2,71
Onondaga,2020-04-03T00:00:00Z,4,322
Ontario,2020-04-03T00:00:00Z,0,28
Orange,2020-04-03T00:00:00Z,40,2397
Orleans,2020-04-03T00:00:00Z,0,6
Oswego,2020-04-03T00:00:00Z,0,28
Otsego,2020-04-03T00:00:00Z,1,21
Putnam,2020-04-03T00:00:00Z,1,252
Queens,2020-04-03T00:00:00Z,590,0
Rensselaer,2020-04-03T00:00:00Z,1,67
Richmond,2020-04-03T00:00:00Z,96,0
Rockland,2020-04-03T00:00:00Z,69,4289
St. Lawrence,2020-04-03T00:00:00Z,0,43
Saratoga,2020-04-03T00:00:00Z,0,141
Schenectady,2020-04-03T00:00:00Z,5,110
Schoharie,2020-04-03T00:00:00Z,0,11
Schuyler,2020-04-03T00:00:00Z,0,3
Seneca,2020-04-03T00:00:00Z,0,6
Steuben,2020-04-03T00:00:00Z,1,46
Suffolk,2020-04-03T00:00:00Z,96,10154
Sullivan,2020-04-03T00:00:00Z,5,168
Tioga,2020-04-03T00:00:00Z,0,8
Tompkins,2020-04-03T00:00:00Z,0,87
Ulster,2020-04-03T00:00:00Z,4,263
Warren,2020-04-03T00:00:00Z,0,19
Washington,2020-04-03T00:00:00Z,0,15
Wayne,2020-04-03T00:00:00Z,0,30
Westchester,2020-04-03T00:00:00Z,71,12351
Wyoming,2020-04-03T00:00:00Z,1,15
Yates,2020-04-03T00:00:00Z,0,1
New York State,2020-04-04T00:00:00Z,4524,113833
Albany,2020-04-04T00:00:00Z,6,293
Allegany,2020-04-04T00:00:00Z,1,16
Bronx,2020-04-04T00:00:00Z,576,0
Broome,2020-04-04T00:00:00Z,4,65
Cattaraugus,2020-04-04T00:00:00Z,0,9
Cayuga,2020-04-04T00:00:00Z,0,7
Chautauqua,2020-04-04T00:00:00Z,1,10
Chemung,2020-04-04T00:00:00Z,0,36
Chenango,2020-04-04T00:00:00Z,0,39
Clinton,2020-04-04T00:00:00Z,0,31
Columbia,2020-04-04T00:00:00Z,3,57
Cortland,2020-04-04T00:00:00Z,0,14
Delaware,2020-04-04T00:00:00Z,1,26
Dutchess,2020-04-04T00:00:00Z,11,938
Erie,2020-04-04T00:00:00Z,26,808
Essex,2020-04-04T00:00:00Z,0,7
Franklin,2020-04-04T00:00:00Z,0,10
Fulton,2020-04-04T00:00:00Z,0,9
Genesee,2020-04-04T00:00:00Z,1,20
Greene,2020-04-04T00:00:00Z,0,24
Hamilton,2020-04-04T00:00:00Z,0,2
Herkimer,2020-04-04T00:00:00Z,3,18
Jefferson,2020-04-04T00:00:00Z,0,20
Kings,2020-04-04T00:00:00Z,610,0
Lewis,2020-04-04T00:00:00Z,0,2
Livingston,2020-04-04T00:00:00Z,1,18
Madison,2020-04-04T00:00:00Z,2,78
Monroe,2020-04-04T00:00:00Z,17,512
Montgomery,2020-04-04T00:00:00Z,1,13
Nassau,2020-04-04T00:00:00Z,149,13346
New York,2020-04-04T00:00:00Z,264,63306
Niagara,2020-04-04T00:00:00Z,0,101
Oneida,2020-04-04T00:00:00Z,2,80
Onondaga,2020-04-04T00:00:00Z,4,349
Ontario,2020-04-04T00:00:00Z,0,31
Orange,2020-04-04T00:00:00Z,51,2741
Orleans,2020-04-04T00:00:00Z,0,10
Oswego,2020-04-04T00:00:00Z,0,28
Otsego,2020-04-04T00:00:00Z,2,26
Putnam,2020-04-04T00:00:00Z,9,283
Queens,2020-04-04T00:00:00Z,685,0
Rensselaer,2020-04-04T00:00:00Z,1,67
Richmond,2020-04-04T00:00:00Z,118,0
Rockland,2020-04-04T00:00:00Z,69,4872
St. Lawrence,2020-04-04T00:00:00Z,0,52
Saratoga,2020-04-04T00:00:00Z,0,141
Schenectady,2020-04-04T00:00:00Z,6,117
Schoharie,2020-04-04T00:00:00Z,0,11
Schuyler,2020-04-04T00:00:00Z,0,4
Seneca,2020-04-04T00:00:00Z,0,6
Steuben,2020-04-04T00:00:00Z,1,60
Suffolk,2020-04-04T00:00:00Z,175,11370
Sullivan,2020-04-04T00:00:00Z,5,193
Tioga,2020-04-04T00:00:00Z,0,8
Tompkins,2020-04-04T00:00:00Z,0,93
Ulster,2020-04-04T00:00:00Z,4,290
Warren,2020-04-04T00:00:00Z,1,20
Washington,2020-04-04T00:00:00Z,1,16
Wayne,2020-04-04T00:00:00Z,0,30
Westchester,2020-04-04T00:00:00Z,197,13081
Wyoming,2020-04-04T00:00:00Z,1,18
Yates,2020-04-04T00:00:00Z,0,1
New York State,2020-04-05T00:00:00Z,5431,123160
Albany,2020-04-05T00:00:00Z,8,305
Allegany,2020-04-05T00:00:00Z,1,16
Bronx,2020-04-05T00:00:00Z,627,0
Broome,2020-04-05T00:00:00Z,4,71
Cattaraugus,2020-04-05T00:00:00Z,0,10
Cayuga,2020-04-05T00:00:00Z,0,8
Chautauqua,2020-04-05T00:00:00Z,1,18
Chemung,2020-04-05T00:00:00Z,0,38
Chenango,2020-04-05T00:00:00Z,0,43
Clinton,2020-04-05T00:00:00Z,0,33
Columbia,2020-04-05T00:00:00Z,3,69
Cortland,2020-04-05T00:00:00Z,0,14
Delaware,2020-04-05T00:00:00Z,1,27
Dutchess,2020-04-05T00:00:00Z,11,1077
Erie,2020-04-05T00:00:00Z,27,1059
Essex,2020-04-05T00:00:00Z,0,9
Franklin,2020-04-05T00:00:00Z,0,10
Fulton,2020-04-05T00:00:00Z,0,9
Genesee,2020-04-05T00:00:00Z,1,22
Greene,2020-04-05T00:00:00Z,0,24
Hamilton,2020-04-05T00:00:00Z,0,2
Herkimer,2020-04-05T00:00:00Z,3,22
Jefferson,2020-04-05T00:00:00Z,0,26
Kings,2020-04-05T00:00:00Z,896,0
Lewis,2020-04-05T00:00:00Z,0,3
Livingston,2020-04-05T00:00:00Z,1,24
Madison,2020-04-05T00:00:00Z,2,89
Monroe,2020-04-05T00:00:00Z,17,548
Montgomery,2020-04-05T00:00:00Z,1,15
Nassau,2020-04-05T00:00:00Z,381,14398
New York,2020-04-05T00:00:00Z,390,67551
Niagara,2020-04-05T00:00:00Z,0,116
Oneida,2020-04-05T00:00:00Z,2,95
Onondaga,2020-04-05T00:00:00Z,4,364
Ontario,2020-04-05T00:00:00Z,0,32
Orange,2020-04-05T00:00:00Z,51,3187
Orleans,2020-04-05T00:00:00Z,0,11
Oswego,2020-04-05T00:00:00Z,0,32
Otsego,2020-04-05T00:00:00Z,2,29
Putnam,2020-04-05T00:00:00Z,11,314
Queens,2020-04-05T00:00:00Z,813,0
Rensselaer,2020-04-05T00:00:00Z,1,74
Richmond,2020-04-05T00:00:00Z,150,0
Rockland,2020-04-05T00:00:00Z,69,5326
St. Lawrence,2020-04-05T00:00:00Z,0,61
Saratoga,2020-04-05T00:00:00Z,0,150
Schenectady,2020-04-05T00:00:00Z,6,128
Schoharie,2020-04-05T00:00:00Z,0,11
Schuyler,2020-04-05T00:00:00Z,0,4
Seneca,2020-04-05T00:00:00Z,0,9
Steuben,2020-04-05T00:00:00Z,1,73
Suffolk,2020-04-05T00:00:00Z,175,13129
Sullivan,2020-04-05T00:00:00Z,5,193
Tioga,2020-04-05T00:00:00Z,0,8
Tompkins,2020-04-05T00:00:00Z,0,95
Ulster,2020-04-05T00:00:00Z,4,358
Warren,2020-04-05T00:00:00Z,1,25
Washington,2020-04-05T00:00:00Z,1,18
Wayne,2020-04-05T00:00:00Z,0,32
Westchester,2020-04-05T00:00:00Z,211,13723
Wyoming,2020-04-05T00:00:00Z,1,22
Yates,2020-04-05T00:00:00Z,0,1
New York State,2020-04-06T00:00:00Z,6258,131815
Albany,2020-04-06T00:00:00Z,9,319
Allegany,2020-04-06T00:00:00Z,1,17
Bronx,2020-04-06T00:00:00Z,709,0
Broome,2020-04-06T00:00:00Z,4,76
Cattaraugus,2020-04-06T00:00:00Z,0,12
Cayuga,2020-04-06T00:00:00Z,0,11
Chautauqua,2020-04-06T00:00:00Z,1,18
Chemung,2020-04-06T00:00:00Z,0,47
Chenango,2020-04-06T00:00:00Z,0,46
Clinton,2020-04-06T00:00:00Z,0,36
Columbia,2020-04-06T00:00:00Z,3,70
Cortland,2020-04-06T00:00:00Z,0,14
Delaware,2020-04-06T00:00:00Z,1,29
Dutchess,2020-04-06T00:00:00Z,12,1189
Erie,2020-04-06T00:00:00Z,30,1148
Essex,2020-04-06T00:00:00Z,0,9
Franklin,2020-04-06T00:00:00Z,0,10
Fulton,2020-04-06T00:00:00Z,0,11
Genesee,2020-04-06T00:00:00Z,1,23
Greene,2020-04-06T00:00:00Z,0,24
Hamilton,2020-04-06T00:00:00Z,0,2
Herkimer,2020-04-06T00:00:00Z,3,25
Jefferson,2020-04-06T00:00:00Z,0,33
Kings,2020-04-06T00:00:00Z,1022,0
Lewis,2020-04-06T00:00:00Z,0,6
Livingston,2020-04-06T00:00:00Z,1,24
Madison,2020-04-06T00:00:00Z,2,92
Monroe,2020-04-06T00:00:00Z,23,574
Montgomery,2020-04-06T00:00:00Z,1,15
Nassau,2020-04-06T00:00:00Z,433,15616
New York,2020-04-06T00:00:00Z,436,72181
Niagara,2020-04-06T00:00:00Z,0,120
Oneida,2020-04-06T00:00:00Z,2,100
Onondaga,2020-04-06T00:00:00Z,5,377
Ontario,2020-04-06T00:00:00Z,0,32
Orange,2020-04-06T00:00:00Z,51,3533
Orleans,2020-04-06T00:00:00Z,0,13
Oswego,2020-04-06T00:00:00Z,0,34
Otsego,2020-04-06T00:00:00Z,2,29
Putnam,2020-04-06T00:00:00Z,12,345
Queens,2020-04-06T00:00:00Z,948,0
Rensselaer,2020-04-06T00:00:00Z,2,74
Richmond,2020-04-06T00:00:00Z,172,0
Rockland,2020-04-06T00:00:00Z,76,5703
St. Lawrence,2020-04-06T00:00:00Z,0,61
Saratoga,2020-04-06T00:00:00Z,0,153
Schenectady,2020-04-06T00:00:00Z,7,138
Schoharie,2020-04-06T00:00:00Z,0,11
Schuyler,2020-04-06T00:00:00Z,0,4
Seneca,2020-04-06T00:00:00Z,0,9
Steuben,2020-04-06T00:00:00Z,1,75
Suffolk,2020-04-06T00:00:00Z,236,14185
Sullivan,2020-04-06T00:00:00Z,7,253
Tioga,2020-04-06T00:00:00Z,0,8
Tompkins,2020-04-06T00:00:00Z,0,102
Ulster,2020-04-06T00:00:00Z,4,382
Warren,2020-04-06T00:00:00Z,1,26
Washington,2020-04-06T00:00:00Z,1,19
Wayne,2020-04-06T00:00:00Z,0,34
Westchester,2020-04-06T00:00:00Z,233,14294
Wyoming,2020-04-06T00:00:00Z,1,23
Yates,2020-04-06T00:00:00Z,0,1
New York State,2020-04-07T00:00:00Z,7268,139875
Albany,2020-04-07T00:00:00Z,9,333
Allegany,2020-04-07T00:00:00Z,1,17
Bronx,2020-04-07T00:00:00Z,902,0
Broome,2020-04-07T00:00:00Z,4,86
Cattaraugus,2020-04-07T00:00:00Z,0,13
Cayuga,2020-04-07T00:00:00Z,1,14
Chautauqua,2020-04-07T00:00:00Z,1,18
Chemung,2020-04-07T00:00:00Z,0,49
Chenango,2020-04-07T00:00:00Z,0,51
Clinton,2020-04-07T00:00:00Z,0,37
Columbia,2020-04-07T00:00:00Z,3,72
Cortland,2020-04-07T00:00:00Z,0,16
Delaware,2020-04-07T00:00:00Z,1,36
Dutchess,2020-04-07T00:00:00Z,15,1249
Erie,2020-04-07T00:00:00Z,39,1234
Essex,2020-04-07T00:00:00Z,0,9
Franklin,2020-04-07T00:00:00Z,0,10
Fulton,2020-04-07T00:00:00Z,0,13
Genesee,2020-04-07T00:00:00Z,1,33
Greene,2020-04-07T00:00:00Z,0,24
Hamilton,2020-04-07T00:00:00Z,0,2
Herkimer,2020-04-07T00:00:00Z,3,27
Jefferson,2020-04-07T00:00:00Z,0,39
Kings,2020-04-07T00:00:00Z,1153,0
Lewis,2020-04-07T00:00:00Z,0,6
Livingston,2020-04-07T00:00:00Z,1,24
Madison,2020-04-07T00:00:00Z,2,92
Monroe,2020-04-07T00:00:00Z,25,596
Montgomery,2020-04-07T00:00:00Z,1,18
Nassau,2020-04-07T00:00:00Z,500,16610
New York,2020-04-07T00:00:00Z,513,76876
Niagara,2020-04-07T00:00:00Z,0,126
Oneida,2020-04-07T00:00:00Z,2,118
Onondaga,2020-04-07T00:00:00Z,5,397
Ontario,2020-04-07T00:00:00Z,0,33
Orange,2020-04-07T00:00:00Z,53,3829
Orleans,2020-04-07T00:00:00Z,0,15
Oswego,2020-04-07T00:00:00Z,2,34
Otsego,2020-04-07T00:00:00Z,2,34
Putnam,2020-04-07T00:00:00Z,13,402
Queens,2020-04-07T00:00:00Z,1129,0
Rensselaer,2020-04-07T00:00:00Z,2,88
Richmond,2020-04-07T00:00:00Z,196,0
Rockland,2020-04-07T00:00:00Z,90,5990
St. Lawrence,2020-04-07T00:00:00Z,0,61
Saratoga,2020-04-07T00:00:00Z,1,155
Schenectady,2020-04-07T00:00:00Z,8,145
Schoharie,2020-04-07T00:00:00Z,0,12
Schuyler,2020-04-07T00:00:00Z,0,4
Seneca,2020-04-07T00:00:00Z,0,10
Steuben,2020-04-07T00:00:00Z,1,75
Suffolk,2020-04-07T00:00:00Z,263,15561
Sullivan,2020-04-07T00:00:00Z,7,270
Tioga,2020-04-07T00:00:00Z,0,8
Tompkins,2020-04-07T00:00:00Z,0,103
Ulster,2020-04-07T00:00:00Z,5,398
Warren,2020-04-07T00:00:00Z,1,31
Washington,2020-04-07T00:00:00Z,1,19
Wayne,2020-04-07T00:00:00Z,0,35
Westchester,2020-04-07T00:00:00Z,283,14294
Wyoming,2020-04-07T00:00:00Z,1,23
Yates,2020-04-07T00:00:00Z,0,1
New York State,2020-04-08T00:00:00Z,8195,151061
Albany,2020-04-08T00:00:00Z,9,342
Allegany,2020-04-08T00:00:00Z,1,21
Bronx,2020-04-08T00:00:00Z,1001,0
Broome,2020-04-08T00:00:00Z,5,93
Cattaraugus,2020-04-08T00:00:00Z,0,15
Cayuga,2020-04-08T00:00:00Z,1,14
Chautauqua,2020-04-08T00:00:00Z,1,18
Chemung,2020-04-08T00:00:00Z,1,55
Chenango,2020-04-08T00:00:00Z,0,53
Clinton,2020-04-08T00:00:00Z,0,39
Columbia,2020-04-08T00:00:00Z,4,76
Cortland,2020-04-08T00:00:00Z,0,16
Delaware,2020-04-08T00:00:00Z,1,37
Dutchess,2020-04-08T00:00:00Z,15,1395
Erie,2020-04-08T00:00:00Z,39,1335
Essex,2020-04-08T00:00:00Z,0,9
Franklin,2020-04-08T00:00:00Z,0,10
Fulton,2020-04-08T00:00:00Z,1,14
Genesee,2020-04-08T00:00:00Z,1,47
Greene,2020-04-08T00:00:00Z,0,25
Hamilton,2020-04-08T00:00:00Z,0,2
Herkimer,2020-04-08T00:00:00Z,3,29
Jefferson,2020-04-08T00:00:00Z,0,40
Kings,2020-04-08T00:00:00Z,1313,0
Lewis,2020-04-08T00:00:00Z,0,6
Livingston,2020-04-08T00:00:00Z,1,29
Madison,2020-04-08T00:00:00Z,2,92
Monroe,2020-04-08T00:00:00Z,25,651
Montgomery,2020-04-08T00:00:00Z,1,18
Nassau,2020-04-08T00:00:00Z,566,18548
New York,2020-04-08T00:00:00Z,604,81803
Niagara,2020-04-08T00:00:00Z,1,155
Oneida,2020-04-08T00:00:00Z,2,125
Onondaga,2020-04-08T00:00:00Z,6,422
Ontario,2020-04-08T00:00:00Z,0,39
Orange,2020-04-08T00:00:00Z,63,4075
Orleans,2020-04-08T00:00:00Z,0,16
Oswego,2020-04-08T00:00:00Z,2,34
Otsego,2020-04-08T00:00:00Z,2,38
Putnam,2020-04-08T00:00:00Z,15,427
Queens,2020-04-08T00:00:00Z,1344,0
Rensselaer,2020-04-08T00:00:00Z,5,88
Richmond,2020-04-08T00:00:00Z,229,0
Rockland,2020-04-08T00:00:00Z,98,6413
St. Lawrence,2020-04-08T00:00:00Z,0,78
Saratoga,2020-04-08T00:00:00Z,1,162
Schenectady,2020-04-08T00:00:00Z,8,149
Schoharie,2020-04-08T00:00:00Z,0,12
Schuyler,2020-04-08T00:00:00Z,0,4
Seneca,2020-04-08T00:00:00Z,0,12
Steuben,2020-04-08T00:00:00Z,3,87
Suffolk,2020-04-08T00:00:00Z,323,17008
Sullivan,2020-04-08T00:00:00Z,7,296
Tioga,2020-04-08T00:00:00Z,0,15
Tompkins,2020-04-08T00:00:00Z,0,105
Ulster,2020-04-08T00:00:00Z,6,462
Warren,2020-04-08T00:00:00Z,1,33
Washington,2020-04-08T00:00:00Z,1,20
Wayne,2020-04-08T00:00:00Z,0,39
Westchester,2020-04-08T00:00:00Z,315,15887
Wyoming,2020-04-08T00:00:00Z,1,27
Yates,2020-04-08T00:00:00Z,0,1
New York State,2020-04-09T00:00:00Z,9148,161779
Albany,2020-04-09T00:00:00Z,12,379
Allegany,2020-04-09T00:00:00Z,1,22
Bronx,2020-04-09T00:00:00Z,1046,0
Broome,2020-04-09T00:00:00Z,6,105
Cattaraugus,2020-04-09T00:00:00Z,0,17
Cayuga,2020-04-09T00:00:00Z,1,16
Chautauqua,2020-04-09T00:00:00Z,1,22
Chemung,2020-04-09T00:00:00Z,2,59
Chenango,2020-04-09T00:00:00Z,0,55
Clinton,2020-04-09T00:00:00Z,0,40
Columbia,2020-04-09T00:00:00Z,4,83
Cortland,2020-04-09T00:00:00Z,0,16
Delaware,2020-04-09T00:00:00Z,1,37
Dutchess,2020-04-09T00:00:00Z,21,1493
Erie,2020-04-09T00:00:00Z,46,1432
Essex,2020-04-09T00:00:00Z,0,8
Franklin,2020-04-09T00:00:00Z,0,11
Fulton,2020-04-09T00:00:00Z,1,15
Genesee,2020-04-09T00:00:00Z,1,56
Greene,2020-04-09T00:00:00Z,0,31
Hamilton,2020-04-09T00:00:00Z,0,3
Herkimer,2020-04-09T00:00:00Z,3,32
Jefferson,2020-04-09T00:00:00Z,0,42
Kings,2020-04-09T00:00:00Z,1473,0
Lewis,2020-04-09T00:00:00Z,0,6
Livingston,2020-04-09T00:00:00Z,1,29
Madison,2020-04-09T00:00:00Z,2,102
Monroe,2020-04-09T00:00:00Z,31,698
Montgomery,2020-04-09T00:00:00Z,1,28
Nassau,2020-04-09T00:00:00Z,788,20140
New York,2020-04-09T00:00:00Z,674,87028
Niagara,2020-04-09T00:00:00Z,1,155
Oneida,2020-04-09T00:00:00Z,2,158
Onondaga,2020-04-09T00:00:00Z,10,422
Ontario,2020-04-09T00:00:00Z,0,43
Orange,2020-04-09T00:00:00Z,79,4309
Orleans,2020-04-09T00:00:00Z,0,22
Oswego,2020-04-09T00:00:00Z,2,36
Otsego,2020-04-09T00:00:00Z,2,39
Putnam,2020-04-09T00:00:00Z,16,456
Queens,2020-04-09T00:00:00Z,1400,0
Rensselaer,2020-04-09T00:00:00Z,5,102
Richmond,2020-04-09T00:00:00Z,246,0
Rockland,2020-04-09T00:00:00Z,117,6665
St. Lawrence,2020-04-09T00:00:00Z,1,82
Saratoga,2020-04-09T00:00:00Z,1,172
Schenectady,2020-04-09T00:00:00Z,9,167
Schoharie,2020-04-09T00:00:00Z,0,12
Schuyler,2020-04-09T00:00:00Z,0,4
Seneca,2020-04-09T00:00:00Z,0,15
Steuben,2020-04-09T00:00:00Z,3,92
Suffolk,2020-04-09T00:00:00Z,369,18803
Sullivan,2020-04-09T00:00:00Z,7,296
Tioga,2020-04-09T00:00:00Z,0,17
Tompkins,2020-04-09T00:00:00Z,0,107
Ulster,2020-04-09T00:00:00Z,6,462
Warren,2020-04-09T00:00:00Z,1,40
Washington,2020-04-09T00:00:00Z,1,25
Wayne,2020-04-09T00:00:00Z,0,39
Westchester,2020-04-09T00:00:00Z,389,17004
Wyoming,2020-04-09T00:00:00Z,1,29
Yates,2020-04-09T00:00:00Z,0,1
New York State,2020-04-10T00:00:00Z,10394,172348
Albany,2020-04-10T00:00:00Z,14,426
Allegany,2020-04-10T00:00:00Z,1,26
Bronx,2020-04-10T00:00:00Z,1241,0
Broome,2020-04-10T00:00:00Z,6,112
Cattaraugus,2020-04-10T00:00:00Z,0,18
Cayuga,2020-04-10T00:00:00Z,1,27
Chautauqua,2020-04-10T00:00:00Z,1,22
Chemung,2020-04-10T00:00:00Z,2,59
Chenango,2020-04-10T00:00:00Z,0,60
Clinton,2020-04-10T00:00:00Z,0,43
Columbia,2020-04-10T00:00:00Z,4,84
Cortland,2020-04-10T00:00:00Z,1,17
Delaware,2020-04-10T00:00:00Z,1,39
Dutchess,2020-04-10T00:00:00Z,22,1598
Erie,2020-04-10T00:00:00Z,54,1498
Essex,2020-04-10T00:00:00Z,0,10
Franklin,2020-04-10T00:00:00Z,0,11
Fulton,2020-04-10T00:00:00Z,2,18
Genesee,2020-04-10T00:00:00Z,1,65
Greene,2020-04-10T00:00:00Z,0,34
Hamilton,2020-04-10T00:00:00Z,0,3
Herkimer,2020-04-10T00:00:00Z,3,36
Jefferson,2020-04-10T00:00:00Z,0,43
Kings,2020-04-10T00:00:00Z,1640,0
Lewis,2020-04-10T00:00:00Z,0,6
Livingston,2020-04-10T00:00:00Z,1,29
Madison,2020-04-10T00:00:00Z,2,102
Monroe,2020-04-10T00:00:00Z,31,742
Montgomery,2020-04-10T00:00:00Z,1,29
Nassau,2020-04-10T00:00:00Z,890,21512
New York,2020-04-10T00:00:00Z,731,92384
Niagara,2020-04-10T00:00:00Z,1,156
Oneida,2020-04-10T00:00:00Z,2,172
Onondaga,2020-04-10T00:00:00Z,11,456
Ontario,2020-04-10T00:00:00Z,0,51
Orange,2020-04-10T00:00:00Z,88,4532
Orleans,2020-04-10T00:00:00Z,0,24
Oswego,2020-04-10T00:00:00Z,2,36
Otsego,2020-04-10T00:00:00Z,2,41
Putnam,2020-04-10T00:00:00Z,18,487
Queens,2020-04-10T00:00:00Z,1759,0
Rensselaer,2020-04-10T00:00:00Z,5,102
Richmond,2020-04-10T00:00:00Z,289,0
Rockland,2020-04-10T00:00:00Z,135,7122
St. Lawrence,2020-04-10T00:00:00Z,1,82
Saratoga,2020-04-10T00:00:00Z,5,182
Schenectady,2020-04-10T00:00:00Z,9,191
Schoharie,2020-04-10T00:00:00Z,0,12
Schuyler,2020-04-10T00:00:00Z,0,5
Seneca,2020-04-10T00:00:00Z,0,15
Steuben,2020-04-10T00:00:00Z,3,117
Suffolk,2020-04-10T00:00:00Z,414,20320
Sullivan,2020-04-10T00:00:00Z,7,318
Tioga,2020-04-10T00:00:00Z,0,18
Tompkins,2020-04-10T00:00:00Z,0,107
Ulster,2020-04-10T00:00:00Z,9,530
Warren,2020-04-10T00:00:00Z,1,43
Washington,2020-04-10T00:00:00Z,1,26
Wayne,2020-04-10T00:00:00Z,0,41
Westchester,2020-04-10T00:00:00Z,389,18077
Wyoming,2020-04-10T00:00:00Z,1,30
Yates,2020-04-10T00:00:00Z,0,2
New York State,2020-04-11T00:00:00Z,11112,181026
Albany,2020-04-11T00:00:00Z,16,446
Allegany,2020-04-11T00:00:00Z,1,26
Bronx,2020-04-11T00:00:00Z,1308,0
Broome,2020-04-11T00:00:00Z,6,117
Cattaraugus,2020-04-11T00:00:00Z,0,19
Cayuga,2020-04-11T00:00:00Z,1,28
Chautauqua,2020-04-11T00:00:00Z,1,22
Chemung,2020-04-11T00:00:00Z,2,60
Chenango,2020-04-11T00:00:00Z,0,61
Clinton,2020-04-11T00:00:00Z,0,43
Columbia,2020-04-11T00:00:00Z,6,87
Cortland,2020-04-11T00:00:00Z,1,17
Delaware,2020-04-11T00:00:00Z,1,39
Dutchess,2020-04-11T00:00:00Z,23,1744
Erie,2020-04-11T00:00:00Z,57,1506
